"order_id","is_returned","order_sales","order_profit","has_high_discount"
CA-2016-MV18190140-42706,0,863.93,86.39,1
CA-2016-MW18220140-42732,0,40.00,0.50,1
CA-2016-MY18295140-42445,0,550.82,-179.25,1
CA-2016-MY18295140-42664,0,387.14,4.84,1
CA-2016-MY18295140-42665,0,7.92,3.56,0
CA-2016-MY18295140-42707,0,812.68,-128.35,1
CA-2016-MZ17335140-42653,1,170.98,0.16,1
CA-2016-MZ17515140-42533,0,22.15,-24.89,1
CA-2016-NB18655140-42489,0,385.29,47.28,1
CA-2016-NB18655140-42632,0,383.44,-167.32,1
CA-2016-NB18655140-42660,0,142.18,-37.92,1
CA-2016-NC18340140-42699,1,123.66,26.29,1
CA-2016-NC18415140-42658,1,305.24,79.19,1
CA-2016-ND18370140-42496,0,79.14,36.40,0
CA-2016-ND18370140-42694,0,53.49,22.86,0
CA-2016-NF18385140-42601,0,85.91,26.98,1
CA-2016-NF18475140-42575,0,11.42,-18.84,1
CA-2016-NF838523-42549,0,402.36,105.15,0
CA-2016-NG835523-42404,0,6.12,0.24,0
CA-2016-NG843023-42661,0,728.76,179.10,0
CA-2016-NH18610140-42639,0,15.94,5.18,1
CA-2016-NK18490140-42570,0,313.84,32.83,1
CA-2016-NK18490140-42661,0,18.16,6.58,1
CA-2016-NL18310140-42521,0,38.88,18.66,0
CA-2016-NM18520140-42376,1,49.00,-1.89,1
CA-2016-NM18520140-42522,1,186.85,90.37,1
CA-2016-NM18520140-42665,1,22.92,11.23,0
CA-2016-NM18520140-42708,1,1761.85,711.45,0
CA-2016-NM18520140-42728,0,5.55,-4.07,1
CA-2016-NP18670140-42570,0,55.99,3.50,1
CA-2016-NP18670140-42695,0,959.55,243.10,0
CA-2016-NP18685140-42636,0,63.97,19.99,1
CA-2016-NP18685140-42694,0,34.99,11.43,1
CA-2016-NP18700140-42595,0,1800.17,220.15,1
CA-2016-NP18700140-42680,0,479.72,52.77,0
CA-2016-NR18550140-42493,0,366.74,-110.02,1
CA-2016-NR18550140-42661,0,436.96,160.61,0
CA-2016-NS18505140-42699,0,527.22,19.55,1
CA-2016-NS18640140-42402,0,73.78,-77.47,1
CA-2016-NS18640140-42716,0,1252.64,-263.57,1
CA-2016-NS18640140-42717,0,107.07,34.69,0
CA-2016-NS18640140-42722,0,24.91,8.23,1
CA-2016-NW18400140-42678,0,184.15,-255.46,1
CA-2016-NW840023-42422,1,334.11,148.71,0
CA-2016-NZ18565140-42562,0,44.86,-35.88,1
CA-2016-NZ18565140-42625,0,59.95,-14.19,1
CA-2016-NZ18565140-42695,0,380.55,18.62,1
CA-2016-ON18715140-42441,0,63.44,27.98,0
CA-2016-ON18715140-42690,0,630.02,-199.51,1
CA-2016-OT18730140-42532,0,1388.78,-191.56,1
CA-2016-OT18730140-42580,0,1556.69,-990.55,1
CA-2016-PB18805140-42659,0,219.12,95.85,1
CA-2016-PB19105140-42450,0,11.99,0.90,1
CA-2016-PB19150140-42475,0,383.80,38.38,1
CA-2016-PB19210140-42411,0,69.93,0.70,0
CA-2016-PB880523-42370,0,15.75,1.71,0
CA-2016-PC18745140-42685,0,225.83,66.57,1
CA-2016-PC18745140-42702,0,31.56,10.41,0
CA-2016-PF19165140-42552,0,1302.83,301.09,0
CA-2016-PF19165140-42684,0,479.97,177.59,0
CA-2016-PF19225140-42548,0,135.95,39.43,0
CA-2016-PF19225140-42678,0,1489.72,469.91,1
CA-2016-PF912023-42687,0,322.38,40.20,0
CA-2016-PG18820140-42438,0,9.70,-7.11,1
CA-2016-PG18820140-42469,0,17.92,8.60,0
CA-2016-PG18820140-42615,0,744.15,301.43,0
CA-2016-PG18820140-42672,0,314.40,25.11,1
CA-2016-PG18820140-42693,0,595.00,95.20,0
CA-2016-PG18895140-42391,0,7.56,0.30,0
CA-2016-PG18895140-42483,0,31.56,10.41,0
CA-2016-PJ18835140-42496,0,14.35,5.20,1
CA-2016-PJ18835140-42678,0,9.25,3.35,1
CA-2016-PJ19015140-42572,0,89.95,43.18,0
CA-2016-PJ19015140-42622,0,146.04,-12.78,1
CA-2016-PK18910140-42617,0,1422.25,-807.78,1
CA-2016-PK19075140-42477,0,158.26,48.35,1
CA-2016-PK19075140-42599,0,10.86,5.10,0
CA-2016-PK19075140-42619,0,634.46,129.40,0
CA-2016-PK19075140-42719,0,479.05,230.97,1
CA-2016-PK19075140-42721,0,563.92,7.05,1
CA-2016-PM18940140-42714,0,1056.86,158.53,0
CA-2016-PM19135140-42652,0,60.14,20.30,1
CA-2016-PM19135140-42666,0,31.40,10.05,0
CA-2016-PN18775140-42628,0,25.92,12.44,0
CA-2016-PN18775140-42723,0,563.94,112.79,0
CA-2016-PO18850140-42632,0,3.00,1.05,1
CA-2016-PO19180140-42534,0,1321.47,156.84,1
CA-2016-PO19180140-42626,0,230.09,14.38,1
CA-2016-PO19180140-42688,0,19.54,7.23,0
CA-2016-PO918023-42505,0,32.16,13.44,0
CA-2016-PP18955140-42685,0,899.60,18.51,1
CA-2016-PS18760140-42439,0,435.85,124.19,0
CA-2016-PS18970140-42500,0,8.00,3.44,0
CA-2016-PS19045140-42682,0,12.90,6.32,0
CA-2016-PV18985140-42422,0,490.32,137.29,0
CA-2016-PV18985140-42536,0,53.70,18.32,0
CA-2016-PW19030140-42605,0,5.76,1.67,0
CA-2016-PW19030140-42658,0,1203.89,327.84,0
CA-2016-PW19030140-42707,0,115.84,54.44,0
CA-2016-PW19030140-42729,0,197.97,53.45,0
CA-2016-PW19240140-42636,0,7.87,0.89,1
CA-2016-QJ19255140-42471,0,13.57,3.22,1
CA-2016-QJ19255140-42659,0,342.76,163.36,0
CA-2016-QJ19255140-42713,0,114.95,2.30,0
CA-2016-RA19885140-42569,0,77.88,3.89,0
CA-2016-RA19915140-42637,0,487.22,115.46,0
CA-2016-RA928523-42603,0,294.54,118.62,0
CA-2016-RB19360140-42462,0,560.78,116.35,0
CA-2016-RB19360140-42520,0,60.49,6.23,1
CA-2016-RB19360140-42566,0,292.80,72.61,1
CA-2016-RB19465140-42439,0,199.75,87.89,0
CA-2016-RB19465140-42496,1,270.73,51.44,1
CA-2016-RB19465140-42511,1,1064.62,277.80,1
CA-2016-RB19465140-42556,0,274.86,37.61,1
CA-2016-RB19465140-42612,0,162.39,8.78,1
CA-2016-RB19570140-42489,0,30.34,-31.86,1
CA-2016-RB19645140-42452,0,58.58,19.33,0
CA-2016-RC19825140-42384,0,181.80,-15.58,1
CA-2016-RC19825140-42528,0,328.22,28.72,1
CA-2016-RC19825140-42542,0,409.76,36.16,1
CA-2016-RC19825140-42679,0,10.74,5.26,0
CA-2016-RC19825140-42731,0,11.33,2.55,1
CA-2016-RC19960140-42625,0,99.57,33.60,1
CA-2016-RD19480140-42434,0,128.40,64.20,0
CA-2016-RD19480140-42706,0,17.31,5.19,0
CA-2016-RD19585140-42697,0,49.44,24.23,0
CA-2016-RD19660140-42450,0,697.16,146.40,0
CA-2016-RD19660140-42636,0,16.52,5.37,1
CA-2016-RD19720140-42501,0,11.96,5.86,0
CA-2016-RD19720140-42696,0,141.58,17.11,1
CA-2016-RD19720140-42708,0,545.01,7.85,1
CA-2016-RD19810140-42413,0,146.82,73.41,0
CA-2016-RD19810140-42529,0,32.40,15.55,0
CA-2016-RD19810140-42616,1,168.17,20.57,1
CA-2016-RD19810140-42732,0,17.18,6.23,1
CA-2016-RD19900140-42545,0,997.93,142.00,1
CA-2016-RD19900140-42638,0,127.95,21.75,0
CA-2016-RD19900140-42691,0,28.40,13.35,0
CA-2016-RE19450140-42566,0,29.61,13.32,0
CA-2016-RF19345140-42434,0,10.08,3.53,1
CA-2016-RF19345140-42703,0,2673.69,431.20,0
CA-2016-RF19345140-42710,0,11.95,3.88,1
CA-2016-RF19735140-42550,0,359.98,36.00,1
CA-2016-RF19735140-42609,0,165.13,74.62,0
CA-2016-RF19840140-42479,0,233.48,63.04,0
CA-2016-RF19840140-42596,0,125.92,62.51,0
CA-2016-RF19840140-42717,0,440.16,138.59,0
CA-2016-RH19510140-42440,0,3384.45,382.83,1
CA-2016-RH19510140-42567,0,44.40,12.43,0
CA-2016-RH19510140-42633,0,2545.12,757.56,0
CA-2016-RH19555140-42581,0,732.16,6.34,1
CA-2016-RH19600140-42566,0,29.00,7.25,0
CA-2016-RL19615140-42520,0,1002.70,285.77,0
CA-2016-RL19615140-42616,0,1427.31,-17.95,1
CA-2016-RM19375140-42559,0,215.65,73.32,0
CA-2016-RO19780140-42685,0,29.74,4.46,0
CA-2016-RP19270140-42604,0,33.44,11.70,1
CA-2016-RP19390140-42602,0,448.79,154.14,1
CA-2016-RP19855140-42618,0,535.41,160.62,0
CA-2016-RR19315140-42689,0,7.38,3.47,0
CA-2016-RR19525140-42428,0,36.48,18.24,0
CA-2016-RR19525140-42577,0,243.88,27.44,1
CA-2016-RR952523-42531,0,566.22,101.25,0
CA-2016-RS19870140-42529,0,9.65,3.50,1
CA-2016-RW19630140-42435,0,162.34,49.60,1
CA-2016-RW19630140-42582,0,715.64,178.91,0
CA-2016-RW19630140-42702,0,186.95,85.30,0
CA-2016-RW19630140-42718,0,1120.37,44.00,1
CA-2016-RW19690140-42521,0,3.28,-2.63,1
CA-2016-RW963023-42701,0,14.01,5.16,0
CA-2016-SA20830140-42727,0,65.94,-17.11,1
CA-2016-SB20290140-42693,0,103.97,16.89,1
CA-2016-SC1077023-42459,0,54.66,2.73,0
CA-2016-SC20050140-42400,0,166.29,36.00,1
CA-2016-SC20050140-42535,0,377.97,94.49,0
CA-2016-SC20050140-42699,0,392.83,16.16,1
CA-2016-SC20095140-42507,0,310.56,33.11,0
CA-2016-SC20095140-42577,0,686.25,163.20,1
CA-2016-SC20230140-42528,0,105.52,48.54,0
CA-2016-SC20230140-42560,0,911.26,111.53,1
CA-2016-SC20305140-42729,0,83.72,37.15,0
CA-2016-SC20680140-42580,1,130.36,63.06,0
CA-2016-SC20680140-42699,0,82.26,33.73,0
CA-2016-SC20680140-42722,0,46.53,13.03,0
CA-2016-SC20695140-42559,0,45.58,5.13,1
CA-2016-SC20695140-42624,0,519.68,58.46,1
CA-2016-SC20695140-42626,0,68.52,31.52,0
CA-2016-SC20725140-42399,0,381.80,106.24,1
CA-2016-SC20725140-42534,0,487.50,167.16,0
CA-2016-SC20770140-42534,0,224.90,64.24,0
CA-2016-SC20770140-42540,0,465.08,89.00,1
CA-2016-SC20770140-42690,0,99.39,40.75,0
CA-2016-SC20800140-42725,0,66.30,8.62,0
CA-2016-SC20845140-42686,0,14.11,1.23,1
CA-2016-SD20485140-42633,0,53.37,20.82,0
CA-2016-SE20110140-42402,0,8805.04,2825.28,0
CA-2016-SE20110140-42533,0,458.57,157.00,1
CA-2016-SF20065140-42721,0,34.94,3.06,1
CA-2016-SF20200140-42468,0,3.64,0.98,0
CA-2016-SF20200140-42626,1,42.24,17.78,1
CA-2016-SF20200140-42678,0,8.82,2.38,0
CA-2016-SF20965140-42675,0,1403.92,70.20,1
CA-2016-SG1008023-42457,0,56.46,14.10,0
CA-2016-SG20470140-42605,0,26.35,-18.45,1
CA-2016-SG20890140-42584,0,19.65,6.63,1
CA-2016-SH19975140-42512,0,3.80,-5.89,1
CA-2016-SH19975140-42636,0,104.72,10.18,1
CA-2016-SH19975140-42685,0,70.22,24.20,1
CA-2016-SH19975140-42731,0,18.72,3.51,1
CA-2016-SH20395140-42720,0,2.21,-1.48,1
CA-2016-SJ1012523-42589,0,23.82,4.20,0
CA-2016-SJ20125140-42438,0,183.17,43.61,1
CA-2016-SJ20125140-42445,0,365.44,168.10,0
CA-2016-SJ20125140-42631,0,219.47,17.89,1
CA-2016-SJ20125140-42715,0,80.28,36.93,0
CA-2016-SJ20215140-42644,0,1.96,-3.24,1
CA-2016-SJ20500140-42695,0,128.40,62.92,0
CA-2016-SJ20500140-42706,0,840.00,190.90,0
CA-2016-SK19990140-42703,0,7.16,3.44,0
CA-2016-SL20155140-42715,0,6.48,3.11,0
CA-2016-SM20905140-42494,0,1043.05,-237.29,1
CA-2016-SM20950140-42401,0,105.52,48.54,0
CA-2016-SM20950140-42636,0,68.43,8.55,1
CA-2016-SN20560140-42548,0,547.97,229.01,0
CA-2016-SN20710140-42640,1,366.78,101.98,0
CA-2016-SN20710140-42693,0,329.98,5.32,1
CA-2016-SP20545140-42444,0,16.74,4.35,0
CA-2016-SP20545140-42456,0,459.95,18.40,0
CA-2016-SP20620140-42713,0,1475.58,-171.23,1
CA-2016-SP20650140-42444,0,41.90,14.14,1
CA-2016-SP20650140-42597,1,787.05,-56.76,1
CA-2016-SP20650140-42687,0,22.75,-8.53,1
CA-2016-SP20650140-42714,0,273.92,99.30,1
CA-2016-SP20920140-42474,0,6.12,2.88,0
CA-2016-SP20920140-42674,1,3.62,1.19,0
CA-2016-SP20920140-42687,1,3588.09,4.56,1
CA-2016-SR20740140-42464,0,10.27,3.21,1
CA-2016-SR20740140-42667,0,379.40,178.32,0
CA-2016-SS1041023-42726,0,1797.99,309.51,0
CA-2016-SS20140140-42730,0,21.12,6.55,0
CA-2016-SS20590140-42500,0,93.98,13.16,0
CA-2016-SS20590140-42535,0,18.90,8.69,0
CA-2016-SS20590140-42616,1,10.07,4.53,0
CA-2016-SS20590140-42668,0,199.99,86.00,0
CA-2016-SU20665140-42604,0,37.27,6.85,1
CA-2016-SU20665140-42619,0,9.25,3.35,1
CA-2016-SV20365140-42533,0,902.71,33.85,1
CA-2016-SV20365140-42632,1,107.39,-5.12,1
CA-2016-SV20785140-42517,0,1119.15,76.95,1
CA-2016-SV20815140-42609,0,31.01,11.24,1
CA-2016-SV20935140-42449,0,35.30,13.80,0
CA-2016-SV20935140-42570,0,15.58,3.31,1
CA-2016-SV20935140-42665,0,235.15,-47.03,1
CA-2016-SW20245140-42633,0,159.88,73.54,0
CA-2016-SW20275140-42685,0,885.57,221.85,1
CA-2016-SW20350140-42470,0,523.18,137.08,0
CA-2016-SW20455140-42641,0,1001.58,125.20,1
CA-2016-SW20755140-42566,0,663.96,48.52,1
CA-2016-SZ20035140-42616,0,46.53,12.10,0
CA-2016-SZ20035140-42636,0,128.34,37.22,0
CA-2016-TA21385140-42616,0,84.27,-75.84,1
CA-2016-TB21055140-42539,1,655.09,102.28,1
CA-2016-TB21055140-42610,0,549.78,165.89,1
CA-2016-TB21175140-42462,0,46.00,17.89,1
CA-2016-TB21175140-42473,0,191.80,-24.40,1
CA-2016-TB21250140-42651,0,27.26,8.86,1
CA-2016-TB21280140-42455,1,1287.45,244.62,0
CA-2016-TB21280140-42517,0,83.15,36.98,0
CA-2016-TB21355140-42394,1,27.21,10.58,0
CA-2016-TB21355140-42610,0,94.08,29.03,1
CA-2016-TB21355140-42697,0,72.89,22.78,1
CA-2016-TB21400140-42475,0,81.20,12.18,0
CA-2016-TB21520140-42404,0,14.37,3.95,1
CA-2016-TB21595140-42459,0,458.36,-204.94,1
CA-2016-TB21595140-42734,0,754.45,60.36,0
CA-2016-TB21625140-42499,0,17.94,8.07,0
CA-2016-TB21625140-42625,0,224.75,62.93,0
CA-2016-TC1129523-42602,0,569.19,233.49,0
CA-2016-TC1147523-42372,0,822.27,136.14,0
CA-2016-TC20980140-42646,0,18336.74,8762.39,0
CA-2016-TC20980140-42701,0,7.31,2.56,1
CA-2016-TC21295140-42531,0,695.70,-27.83,1
CA-2016-TC21475140-42710,0,33.92,13.23,0
CA-2016-TC21475140-42720,0,19.44,9.33,0
CA-2016-TC21535140-42571,0,425.95,137.09,1
CA-2016-TC21535140-42693,0,129.03,24.44,1
CA-2016-TG21310140-42616,0,999.98,449.99,0
CA-2016-TG21310140-42690,0,1054.93,394.65,1
CA-2016-TH1155023-42638,0,92.64,24.06,0
CA-2016-TH21100140-42500,0,27.86,9.19,0
CA-2016-TH21115140-42479,0,2027.19,-82.86,1
CA-2016-TH21115140-42560,0,12.96,6.22,0
CA-2016-TH21235140-42505,0,185.53,48.70,1
CA-2016-TH21235140-42517,1,36.35,6.70,1
CA-2016-TH21235140-42696,0,32.40,15.55,0
CA-2016-TN21040140-42483,1,1588.33,-857.19,1
CA-2016-TN21040140-42519,0,286.40,25.06,1
CA-2016-TN21040140-42721,0,21.21,4.45,0
CA-2016-TP21130140-42566,0,11.63,1.02,1
CA-2016-TP21130140-42614,0,23.97,2.40,1
CA-2016-TP21130140-42633,0,254.99,107.63,0
CA-2016-TP21130140-42710,0,1284.80,266.17,0
CA-2016-TP21415140-42611,0,179.53,-91.11,1
CA-2016-TP21565140-42647,0,38.08,-29.51,1
CA-2016-TP21565140-42679,1,1465.02,134.03,1
CA-2016-TR21325140-42597,0,15.55,5.44,1
CA-2016-TR21325140-42619,0,278.40,80.74,0
CA-2016-TR21325140-42622,0,74.00,28.86,0
CA-2016-TS1108523-42682,0,46.05,7.29,0
CA-2016-TS1134023-42695,0,162.30,18.90,0
CA-2016-TS21160140-42433,0,60.63,19.61,0
CA-2016-TS21160140-42596,0,250.48,28.37,0
CA-2016-TS21205140-42584,0,1085.69,104.77,1
CA-2016-TS21430140-42688,0,30.36,13.05,0
CA-2016-TS21505140-42639,0,642.02,-69.83,1
CA-2016-TS21610140-42623,0,14.62,5.48,1
CA-2016-TS21610140-42631,0,295.40,-62.77,1
CA-2016-TS21655140-42730,0,870.04,364.87,0
CA-2016-TT21070140-42502,0,5.98,2.69,0
CA-2016-TT21220140-42506,0,13.78,4.48,1
CA-2016-TT21220140-42679,0,192.80,55.91,0
CA-2016-TT21265140-42646,0,61.44,16.59,0
CA-2016-TT21265140-42694,0,54.96,15.94,0
CA-2016-TT21460140-42483,0,23.95,2.40,1
CA-2016-TW21025140-42443,0,361.10,33.01,1
CA-2016-TZ1144523-42716,0,100.26,21.00,0
CA-2016-VB21745140-42672,0,756.80,75.68,0
CA-2016-VB21745140-42702,0,167.29,29.74,0
CA-2016-VD21670140-42519,0,185.88,50.19,0
CA-2016-VG21790140-42589,0,211.17,18.48,1
CA-2016-VG21805140-42454,0,22.48,10.34,0
CA-2016-VG21805140-42503,0,10.96,2.96,0
CA-2016-VG21805140-42609,1,53.45,14.84,1
CA-2016-VM21685140-42622,0,100.16,35.06,1
CA-2016-VM21835140-42447,0,162.52,78.33,0
CA-2016-VM21835140-42536,0,58.40,-24.31,1
CA-2016-VP21760140-42548,0,198.67,31.65,0
CA-2016-VW21775140-42665,0,661.18,-231.41,1
CA-2016-VW21775140-42668,0,459.98,42.60,0
CA-2016-WB21850140-42384,1,126.18,53.80,1
CA-2016-WB21850140-42654,0,30.39,-32.53,1
CA-2016-WB21850140-42716,0,1937.93,272.38,1
CA-2016-XP21865140-42609,0,186.54,41.04,0
CA-2016-XP21865140-42676,0,68.11,17.88,1
CA-2016-XP21865140-42678,1,561.73,255.45,1
CA-2016-YC21895140-42468,0,1199.98,374.99,1
CA-2016-YC21895140-42620,0,371.50,52.28,1
CA-2016-ZC21910140-42438,0,1466.32,81.41,1
CA-2016-ZC21910140-42469,0,1616.70,-1790.27,1
CA-2016-ZD21925140-42464,0,331.08,146.83,0
CA-2016-ZD21925140-42560,0,839.94,56.50,1
CA-2017-AA10315140-42916,0,374.48,96.51,0
CA-2017-AA10375140-43081,0,149.87,42.37,1
CA-2017-AA10480140-42841,1,15.55,5.44,1
CA-2017-AA10645140-43045,0,12.96,6.22,0
CA-2017-AB10060140-42863,0,79.99,28.80,0
CA-2017-AB10060140-42995,0,20.74,7.26,1
CA-2017-AB10060140-43045,0,240.15,115.51,0
CA-2017-AB10060140-43046,0,2595.39,326.27,1
CA-2017-AB10105140-42874,0,344.70,38.78,1
CA-2017-AB10105140-42892,0,470.38,52.92,1
CA-2017-AB10105140-42951,0,39.82,7.47,1
CA-2017-AB10105140-42998,0,592.30,17.52,1
CA-2017-AB10105140-43059,0,843.84,224.45,0
CA-2017-AB10150140-42983,0,91.96,39.54,0
CA-2017-AB10150140-43059,0,138.70,0.46,1
CA-2017-AB10165140-42825,0,94.20,39.56,0
CA-2017-AB10165140-42840,0,118.32,28.92,1
CA-2017-AB10165140-42994,0,163.96,59.44,1
CA-2017-AB10165140-43075,0,39.80,13.81,1
CA-2017-AB10255140-42889,0,30.41,1.76,1
CA-2017-AB10255140-42903,0,228.28,105.91,0
CA-2017-AB10255140-42934,0,479.98,90.00,1
CA-2017-AB10523-42870,0,63.96,25.02,0
CA-2017-AB25523-43057,0,283.05,57.96,0
CA-2017-AC10450140-43012,0,1793.98,843.17,0
CA-2017-AC10450140-43089,0,1665.62,33.31,0
CA-2017-AC10615140-42790,0,80.36,25.53,1
CA-2017-AC10615140-42819,0,12.77,0.96,1
CA-2017-AC10615140-42981,1,2255.87,297.80,1
CA-2017-AC10615140-43094,0,37.93,6.83,0
CA-2017-AC10660140-42818,0,143.73,-32.34,1
CA-2017-AD10180140-42758,1,4189.38,1455.55,0
CA-2017-AD10180140-43053,0,163.96,70.50,0
CA-2017-AD10180140-43071,0,916.59,260.53,0
CA-2017-AF10870140-42850,0,83.21,-36.45,1
CA-2017-AF10870140-43058,0,47.32,14.87,1
CA-2017-AG10270140-42822,0,15.01,1.50,1
CA-2017-AG10300140-42982,0,5.96,1.67,0
CA-2017-AG10330140-43080,0,108.80,40.96,1
CA-2017-AG10330140-43088,0,12.67,1.43,1
CA-2017-AG10330140-43092,1,290.68,-109.27,1
CA-2017-AG10390140-42986,0,19.76,8.30,0
CA-2017-AG10495140-43022,1,114.38,24.65,1
CA-2017-AG10675140-42946,0,61.22,8.29,1
CA-2017-AG10675140-43003,0,79.00,27.88,0
CA-2017-AG10765140-43023,0,40.86,-66.01,1
CA-2017-AG10900140-42857,0,318.96,-14.22,1
CA-2017-AG10900140-42982,0,108.40,-105.69,1
CA-2017-AG10900140-43004,0,177.55,47.94,0
CA-2017-AG49523-42804,0,42.66,5.10,0
CA-2017-AG49523-43052,0,9.27,4.05,0
CA-2017-AH10030140-43088,0,18.70,2.34,1
CA-2017-AH10075140-42841,0,196.45,70.72,0
CA-2017-AH10075140-42875,0,342.24,-25.25,1
CA-2017-AH10075140-43004,0,199.50,-49.25,1
CA-2017-AH10075140-43032,0,1169.98,-54.12,1
CA-2017-AH10075140-43066,0,12.84,3.72,0
CA-2017-AH1007523-42832,0,137.31,54.90,0
CA-2017-AH10120140-42834,1,440.31,212.82,0
CA-2017-AH10120140-42919,0,169.19,51.33,1
CA-2017-AH10120140-42965,0,201.09,58.20,0
CA-2017-AH10120140-43040,0,5.25,0.59,1
CA-2017-AH10195140-42972,0,28.41,9.02,1
CA-2017-AH10195140-43045,0,16.03,-25.65,1
CA-2017-AH10210140-42803,0,174.56,65.07,1
CA-2017-AH10210140-42981,0,1577.94,757.41,0
CA-2017-AH10210140-43063,0,195.96,19.60,1
CA-2017-AH10210140-43094,0,1003.62,0.00,0
CA-2017-AH10465140-42828,0,14.94,6.87,0
CA-2017-AH10465140-42870,0,562.55,140.86,0
CA-2017-AH10585140-43079,0,15.98,5.00,1
CA-2017-AI10855140-42861,0,6.68,3.21,0
CA-2017-AI10855140-42988,0,6.37,2.39,1
CA-2017-AI10855140-43087,0,504.90,80.78,0
CA-2017-AJ10780140-43025,0,307.78,111.57,1
CA-2017-AJ10795140-42934,0,1295.03,255.24,0
CA-2017-AJ10945140-42979,0,638.73,166.07,0
CA-2017-AJ10945140-43015,0,9.34,1.87,1
CA-2017-AJ10960140-43026,0,10.64,2.77,0
CA-2017-AM10360140-42884,0,129.83,-59.91,1
CA-2017-AM10360140-43072,0,178.89,58.34,1
CA-2017-AM10705140-42830,0,383.84,47.98,1
CA-2017-AM10705140-42938,0,951.98,195.57,0
CA-2017-AO81023-42759,0,386.13,90.21,0
CA-2017-AP10720140-43059,0,138.38,-11.07,1
CA-2017-AP10915140-42853,0,183.61,51.46,0
CA-2017-AP10915140-42982,0,24.45,8.86,1
CA-2017-AR10345140-42987,0,85.20,20.24,1
CA-2017-AR10345140-42989,0,14.88,3.72,0
CA-2017-AR10405140-42876,0,41.28,19.81,0
CA-2017-AR10405140-42906,0,200.94,56.29,0
CA-2017-AR10510140-43086,0,10.80,5.18,0
CA-2017-AR10540140-42752,0,5802.70,2602.09,0
CA-2017-AR10540140-43094,0,17.88,5.59,1
CA-2017-AR10825140-42938,0,1629.71,123.65,1
CA-2017-AR10825140-43042,0,384.59,-81.73,1
CA-2017-AS10045140-42738,0,740.21,-61.52,1
CA-2017-AS10045140-42949,0,1476.27,-251.30,1
CA-2017-AS10045140-43012,0,171.29,-6.42,1
CA-2017-AS10090140-42827,0,122.60,36.90,0
CA-2017-AS10090140-42995,0,684.10,-378.94,1
CA-2017-AS10135140-43059,1,54.64,20.34,1
CA-2017-AS10225140-42996,0,1782.10,247.59,1
CA-2017-AS10225140-43078,0,69.48,20.84,0
CA-2017-AS10240140-42908,1,59.18,-31.92,1
CA-2017-AS10285140-43081,0,116.31,23.26,1
CA-2017-AS10630140-42856,0,32.09,10.40,1
CA-2017-AS10630140-43008,0,372.45,56.90,1
CA-2017-AT10435140-42828,0,11.12,2.89,0
CA-2017-AT10435140-43079,0,1096.49,93.24,1
CA-2017-AT10735140-42875,0,97.16,28.18,0
CA-2017-AT10735140-42924,0,5.94,0.12,0
CA-2017-AT10735140-42949,0,95.98,6.00,1
CA-2017-AT10735140-43087,0,315.90,77.42,1
CA-2017-AW10840140-42981,0,284.98,52.33,1
CA-2017-AW10840140-43080,0,321.25,26.95,1
CA-2017-AW10930140-42979,0,696.08,79.73,1
CA-2017-AY10555140-43086,0,222.03,31.04,1
CA-2017-AZ10750140-42940,0,121.54,15.19,1
CA-2017-BB10990140-42995,0,14.80,5.61,0
CA-2017-BB11545140-42994,1,31.87,11.55,1
CA-2017-BB11545140-43051,0,1158.12,130.29,1
CA-2017-BB11545140-43072,0,1378.95,80.44,1
CA-2017-BC11125140-42875,0,726.83,55.91,1
CA-2017-BD11320140-42838,0,69.66,31.35,0
CA-2017-BD11320140-42897,0,115.92,17.10,1
CA-2017-BD11320140-43002,0,291.96,102.19,0
CA-2017-BD11320140-43067,0,136.33,47.15,1
CA-2017-BD11560140-42822,0,168.58,80.24,0
CA-2017-BD11605140-43003,0,253.82,87.99,1
CA-2017-BD11620140-42736,1,302.38,22.68,1
CA-2017-BD11620140-43031,0,582.07,78.10,0
CA-2017-BD11635140-43091,0,71.00,27.69,0
CA-2017-BD11725140-42848,0,675.06,87.76,0
CA-2017-BD11725140-42886,0,253.86,38.78,0
CA-2017-BD11725140-42951,0,175.71,36.00,0
CA-2017-BD11725140-43007,0,9.24,4.44,0
CA-2017-BD11770140-42765,0,4.77,0.48,1
CA-2017-BD11770140-42773,0,240.78,30.10,1
CA-2017-BE11335140-42818,0,211.84,76.26,0
CA-2017-BE11335140-42981,0,3480.96,1234.38,0
CA-2017-BE11410140-42757,0,268.58,90.64,1
CA-2017-BE11410140-43002,0,251.64,88.07,1
CA-2017-BF11005140-43061,1,739.74,71.98,1
CA-2017-BF11020140-42827,0,269.40,-20.94,1
CA-2017-BF11020140-42997,0,22.72,10.22,0
CA-2017-BF11020140-43026,0,52.79,4.62,1
CA-2017-BF11080140-42991,0,225.61,91.83,0
CA-2017-BF11080140-43075,1,32.67,15.14,0
CA-2017-BF11170140-43084,0,1843.40,432.35,1
CA-2017-BF11215140-42808,0,780.09,322.94,1
CA-2017-BF11215140-43035,0,55.62,5.56,1
CA-2017-BF11275140-42927,0,41.91,10.90,0
CA-2017-BF11275140-43043,0,361.38,27.10,1
CA-2017-BG11035140-42979,0,659.90,217.77,0
CA-2017-BG11035140-43042,0,5.56,1.45,0
CA-2017-BG11035140-43072,0,32.78,2.46,1
CA-2017-BG11695140-43002,0,29.33,3.67,1
CA-2017-BG11695140-43064,0,33.29,7.99,0
CA-2017-BG11740140-42843,0,60.31,5.28,1
CA-2017-BG11740140-43043,1,486.37,36.48,1
